TVDSS,SV,DEN,SV_1,SV_NEW
67.82427,99.35645,1.03,99.37093185,99.2696363
67.95058,99.54148,1.03,99.5559916,99.45450741
68.07687,99.72649,1.03,99.74102204,99.63934924
68.20318,99.91152,1.03,99.92608179,99.82422034
68.32948,100.0965,1.03,100.1111269,100.0090768
68.45578,100.2816,1.03,100.296172,100.1939333
68.58208,100.4666,1.03,100.4812171,100.3787898
68.70839,100.6516,1.03,100.6662768,100.5636609
68.83469,100.8366,1.03,100.8513219,100.7485173
68.96099,101.0216,1.03,101.036367,100.9333738
69.0873,101.2067,1.03,101.2214268,101.1182449
69.21359,101.3917,1.03,101.4064572,101.3030867
69.3399,101.5767,1.03,101.591517,101.4879578
69.4662,101.7617,1.03,101.7765621,101.6728143
69.59251,101.9468,1.03,101.9616218,101.8576854
69.7188,102.1318,1.03,102.1466523,102.0425272
69.84511,102.3168,1.03,102.331712,102.2273983
69.97141,102.5018,1.03,102.5167571,102.4122548
70.09771,102.6868,1.03,102.7018022,102.5971113
70.22401,102.8719,1.03,102.8868473,102.7819678
70.35032,103.0569,1.03,103.0719071,102.9668389
70.47662,103.2419,1.03,103.2569522,103.1516953
70.60292,103.4269,1.03,103.4419973,103.3365518
70.72923,103.6119,1.03,103.627057,103.5214229
70.85552,103.797,1.03,103.8120875,103.7062647
70.98183,103.982,1.03,103.9971472,103.8911358
71.10813,104.167,1.03,104.1821923,104.0759923
71.23443,104.352,1.03,104.3672374,104.2608488
71.36073,104.537,1.03,104.5522825,104.4457052
71.48704,104.7221,1.03,104.7373422,104.6305764
71.61333,104.9071,1.03,104.9223727,104.8154182
71.73964,105.0921,1.03,105.1074324,105.0002893
71.86594,105.2771,1.03,105.2924775,105.1851458
71.99224,105.4622,1.03,105.4775226,105.3700022
72.11855,105.6472,1.03,105.6625824,105.5548733
72.24485,105.8322,1.03,105.8476275,105.7397298
72.37115,106.0172,1.03,106.0326726,105.9245863
72.49745,106.2022,1.03,106.2177177,106.1094427
72.62376,106.3873,1.03,106.4027774,106.2943138
72.75006,106.5723,1.03,106.5878225,106.4791703
72.87636,106.7573,1.03,106.7728676,106.6640268
73.00266,106.9423,1.03,106.9579127,106.8488833
73.12897,107.1273,1.03,107.1429725,107.0337544
73.25526,107.3124,1.03,107.3280029,107.2185962
73.38157,107.4974,1.03,107.5130627,107.4034673
73.50787,107.6824,1.03,107.6981078,107.5883238
73.63417,107.8674,1.03,107.8831529,107.7731802
73.76048,108.0525,1.03,108.0682126,107.9580513
73.88678,108.2375,1.03,108.2532577,108.1429078
74.01308,108.4225,1.03,108.4383028,108.3277643
74.13938,108.6075,1.03,108.6233479,108.5126207
74.26569,108.7925,1.03,108.8084077,108.6974919
74.39198,108.9776,1.03,108.9934381,108.8823337
74.51829,109.1626,1.03,109.1784979,109.0672048
74.64459,109.3476,1.03,109.363543,109.2520613
74.77089,109.5326,1.03,109.5485881,109.4369177
74.89719,109.7176,1.03,109.7336332,109.6217742
75.0235,109.9027,1.03,109.9186929,109.8066453
75.1498,110.0877,1.03,110.103738,109.9915018
75.2761,110.2727,1.03,110.2887831,110.1763582
75.4024,110.4577,1.03,110.4738282,110.3612147
75.5287,110.6427,1.03,110.6588733,110.5460712
75.65501,110.8278,1.03,110.843933,110.7309423
75.78131,111.0128,1.03,111.0289781,110.9157988
75.90761,111.1978,1.03,111.2140232,111.1006552
76.03391,111.3828,1.03,111.3990683,111.2855117
76.16022,111.5679,1.03,111.5841281,111.4703828
76.28652,111.7529,1.03,111.7691732,111.6552393
76.41282,111.9379,1.03,111.9542183,111.8400957
76.53912,112.1229,1.03,112.1392634,112.0249522
76.66543,112.308,1.03,112.3243231,112.2098233
76.79173,112.493,1.03,112.5093682,112.3946798
76.91803,112.678,1.03,112.6944133,112.5795362
77.04433,112.863,1.03,112.8794584,112.7643927
77.17063,113.048,1.03,113.0645035,112.9492492
77.29694,113.233,1.03,113.2495633,113.1341203
77.42324,113.4181,1.03,113.4346084,113.3189768
77.54954,113.6031,1.03,113.6196535,113.5038332
77.67584,113.7881,1.03,113.8046986,113.6886897
77.80215,113.9731,1.03,113.9897583,113.8735608
77.92844,114.1581,1.03,114.1747888,114.0584026
78.05475,114.3432,1.03,114.3598485,114.2432737
78.18105,114.5282,1.03,114.5448936,114.4281302
78.30735,114.7132,1.03,114.7299387,114.6129867
78.43365,114.8982,1.03,114.9149838,114.7978431
78.55996,115.0833,1.03,115.1000436,114.9827143
78.68626,115.2683,1.03,115.2850887,115.1675707
78.81256,115.4533,1.03,115.4701338,115.3524272
78.93887,115.6383,1.03,115.6551935,115.5372983
79.06516,115.8234,1.03,115.8402239,115.7221401
79.19147,116.0084,1.03,116.0252837,115.9070112
79.31777,116.1934,1.03,116.2103288,116.0918677
79.44408,116.3784,1.03,116.3953885,116.2767388
79.57037,116.5634,1.03,116.580419,116.4615806
79.69668,116.7485,1.03,116.7654787,116.6464517
79.82298,116.9335,1.03,116.9505238,116.8313082
79.94928,117.1185,1.03,117.1355689,117.0161647
80.07558,117.3035,1.03,117.320614,117.2010212
80.20189,117.4885,1.03,117.5056738,117.3858923
80.32819,117.6736,1.03,117.6907189,117.5707487
80.45449,117.8586,1.03,117.875764,117.7556052
80.5808,118.0436,1.03,118.0608237,117.9404763
80.70709,118.2286,1.03,118.2458542,118.1253181
80.8334,118.4137,1.03,118.4309139,118.3101892
80.9597,118.5987,1.03,118.615959,118.4950457
81.086,118.7837,1.03,118.8010041,118.6799022
81.2123,118.9687,1.03,118.9860492,118.8647586
81.33861,119.1537,1.03,119.171109,119.0496298
81.4649,119.3388,1.03,119.3561394,119.2344716
81.59121,119.5238,1.03,119.5411992,119.4193427
81.71751,119.7088,1.03,119.7262443,119.6041992
81.84381,119.8938,1.03,119.9112894,119.7890556
81.97012,120.0788,1.03,120.0963491,119.9739267
82.09642,120.2639,1.03,120.2813942,120.1587832
82.22272,120.4489,1.03,120.4664393,120.3436397
82.34902,120.6339,1.03,120.6514844,120.5284961
82.47533,120.8189,1.03,120.8365442,120.7133672
82.60163,121.004,1.03,121.0215893,120.8982237
82.72793,121.189,1.03,121.2066343,121.0830802
82.85423,121.374,1.03,121.3916794,121.2679367
82.98054,121.559,1.03,121.5767392,121.4528078
83.10683,121.744,1.03,121.7617696,121.6376496
83.23314,121.929,1.03,121.9468294,121.8225207
83.35944,122.1141,1.03,122.1318745,122.0073772
83.48574,122.2991,1.03,122.3169196,122.1922336
83.61205,122.4841,1.03,122.5019793,122.3771047
83.73835,122.6692,1.03,122.6870244,122.5619612
83.86465,122.8541,1.03,122.8720695,122.7468177
83.99095,123.0392,1.03,123.0571146,122.9316741
84.11726,123.2242,1.03,123.2421744,123.1165453
84.24355,123.4092,1.03,123.4272048,123.3013871
84.36986,123.5943,1.03,123.6122646,123.4862582
84.49616,123.7793,1.03,123.7973097,123.6711147
84.62246,123.9643,1.03,123.9823548,123.8559711
84.74876,124.1493,1.03,124.1673999,124.0408276
84.87507,124.3343,1.03,124.3524596,124.2256987
85.00137,124.5193,1.03,124.5375047,124.4105552
85.12767,124.7044,1.03,124.7225498,124.5954116
85.25397,124.8894,1.03,124.9075949,124.7802681
85.38027,125.0744,1.03,125.09264,124.9651246
85.50658,125.2594,1.03,125.2776998,125.1499957
85.63288,125.4445,1.03,125.4627449,125.3348522
85.75919,125.6295,1.03,125.6478046,125.5197233
85.88548,125.8145,1.03,125.8328351,125.7045651
86.01179,125.9995,1.03,126.0178948,125.8894362
86.13809,126.1845,1.03,126.2029399,126.0742927
86.26439,126.3696,1.03,126.387985,126.2591491
86.39069,126.5546,1.03,126.5730301,126.4440056
86.517,126.7396,1.03,126.7580898,126.6288767
86.6433,126.9246,1.03,126.9431349,126.8137332
86.7696,127.1096,1.03,127.12818,126.9985896
86.8959,127.2947,1.03,127.3132251,127.1834461
87.0222,127.4797,1.03,127.4982702,127.3683026
87.14851,127.6647,1.03,127.68333,127.5531737
87.27481,127.8497,1.03,127.8683751,127.7380302
87.40111,128.0348,1.03,128.0534202,127.9228866
87.52741,128.2198,1.03,128.2384653,128.1077431
87.65372,128.4048,1.03,128.423525,128.2926142
87.78001,128.5898,1.03,128.6085555,128.477456
87.90632,128.7748,1.03,128.7936152,128.6623271
88.03262,128.9599,1.03,128.9786603,128.8471836
88.15892,129.1449,1.03,129.1637054,129.0320401
88.28522,129.3299,1.03,129.3487505,129.2168965
88.41153,129.5149,1.03,129.5338103,129.4017677
88.53783,129.6999,1.03,129.7188554,129.5866241
88.66413,129.885,1.03,129.9039005,129.7714806
88.79044,130.07,1.03,130.0889602,129.9563517
88.91673,130.255,1.03,130.2739907,130.1411935
89.04304,130.44,1.03,130.4590504,130.3260646
89.16934,130.625,1.03,130.6440955,130.5109211
89.29565,130.8101,1.03,130.8291553,130.6957922
89.42194,130.9951,1.03,131.0141857,130.880634
89.54825,131.1801,1.03,131.1992455,131.0655051
89.67455,131.3652,1.03,131.3842906,131.2503616
89.80085,131.5502,1.03,131.5693357,131.4352181
89.92715,131.7352,1.03,131.7543808,131.6200746
90.05346,131.9202,1.03,131.9394405,131.8049457
90.17976,132.1052,1.03,132.1244856,131.9898021
90.30606,132.2903,1.03,132.3095307,132.1746586
90.43237,132.4753,1.03,132.4945904,132.3595297
90.55866,132.6603,1.03,132.6796209,132.5443715
90.68497,132.8453,1.03,132.8646806,132.7292426
90.81127,133.0303,1.03,133.0497257,132.9140991
90.93757,133.2153,1.03,133.2347708,133.0989556
91.06387,133.4004,1.733262,133.5461608,133.4100281
91.19018,133.7117,1.754983,133.861478,133.7250239
91.31647,134.027,1.767384,134.178973,134.0421952
91.44278,134.3445,1.776431,134.4981437,134.3610406
91.56908,134.6636,1.783674,134.8185905,134.6811607
91.69538,134.984,1.789771,135.1401325,135.002375
91.82169,135.3055,1.795068,135.4626518,135.3245655
91.94799,135.6279,1.799771,135.7859904,135.6475746
92.07429,135.9512,1.804014,136.1100914,135.9713451
92.20059,136.2753,1.807888,136.4348883,136.2958109
92.3269,136.6001,1.811459,136.7603525,136.6209434
92.4532,136.9254,1.814776,137.0863869,136.9466454
92.5795,137.2514,1.817878,137.4129785,137.2729041
92.7058,137.578,1.820794,137.7400941,137.5996862
92.83211,137.9051,1.823548,138.0677303,137.9269885
92.9584,138.2326,1.826158,138.3957835,138.2547073
93.08471,138.5606,1.828642,138.724335,138.5829239
93.21101,138.8891,1.831011,139.0532861,138.9115396
93.33731,139.218,1.833279,139.3826446,139.2405624
93.46362,139.5474,1.835453,139.7124199,139.5700015
93.58992,139.8771,1.837543,140.0425444,139.8997896
93.71622,140.2071,1.839555,140.3730305,140.2299387
93.84252,140.5376,1.841497,140.7038654,140.5604364
93.96883,140.8684,1.843373,141.0350636,140.891297
94.09512,141.1995,1.845187,141.3665353,141.2224308
94.22143,141.531,1.846946,141.6983754,141.5539326
94.34773,141.8627,1.848652,142.0304958,141.8857145
94.47403,142.1948,1.850309,142.3629139,142.2177937
94.60033,142.5272,1.851919,142.6956212,142.5501618
94.72664,142.8599,1.853487,143.0286366,142.8828378
94.85294,143.1928,1.855014,143.3618999,143.2157614
94.97924,143.526,1.856503,143.6954308,143.5489522
95.10555,143.8595,1.857956,144.0292491,143.8824303
95.23184,144.1933,1.859374,144.3632693,144.21611
95.35815,144.5273,1.86076,144.6975914,144.5500913
95.48445,144.8615,1.862115,145.0321305,144.8842894
95.61076,145.196,1.863441,145.3669343,145.2187519
95.73705,145.5307,1.86474,145.7019184,145.5533946
95.86336,145.8657,1.866011,146.037184,145.8883184
95.98966,146.2009,1.867258,146.3726471,146.2234395
96.11596,146.5363,1.86848,146.7083296,146.5587799
96.24226,146.872,1.869679,147.0442276,146.8943355
96.36857,147.2078,1.870856,147.3803637,147.2301289
96.49487,147.5439,1.872011,147.7166806,147.566103
96.62117,147.8802,1.873146,148.0532015,147.9022808
96.74747,148.2167,1.874262,148.3899229,148.2386589
96.87377,148.5533,1.875359,148.7268413,148.5752339
97.00008,148.8902,1.876438,149.0639803,148.9120292
97.12638,149.2273,1.877499,149.4012832,149.2489883
97.25268,149.5645,1.878543,149.7387736,149.5861347
97.37898,149.902,1.879571,150.0764488,149.9234657
97.50529,150.2396,1.880584,150.4143327,150.2610051
97.63158,150.5774,1.881581,150.7523422,150.59867
97.75789,150.9154,1.882564,151.0905818,150.9365649
97.88419,151.2536,1.883533,151.4289687,151.2746069
98.01049,151.5919,1.884488,151.7675272,151.6128203
98.1368,151.9304,1.88543,152.1062818,151.9512295
98.2631,152.2691,1.886358,152.4451763,152.2897785
98.3894,152.608,1.887275,152.7842355,152.6284921
98.5157,152.947,1.88818,153.1234573,152.9673681
98.64201,153.2862,1.889072,153.4628662,153.3064311
98.76831,153.6255,1.889954,153.8024067,153.6456255
98.89461,153.965,1.890824,154.1421035,153.984976
99.02091,154.3047,1.891684,154.4819548,154.3244809
99.14722,154.6445,1.892533,154.8219856,154.664165
99.27351,154.9844,1.893372,155.1621132,155.0039459
99.39982,155.3246,1.894201,155.5024437,155.3439295
99.52612,155.6648,1.895021,155.8428945,155.6840332
99.65242,156.0052,1.895831,156.1834908,156.0242824
99.77872,156.3458,1.896632,156.5242311,156.3646753
99.90503,156.6865,1.897425,156.8651408,156.7052375
100.0313,157.0273,1.898208,157.2060832,157.0458323
100.1576,157.3683,1.898983,157.5472458,157.3866472
100.2839,157.7094,1.89975,157.8885462,157.7275997
100.4102,158.0506,1.900509,158.229983,158.0686884
100.5365,158.392,1.90126,158.5715547,158.4099119
100.6628,158.7336,1.902004,158.91326,158.7512689
100.7891,159.0752,1.90274,159.2550976,159.0927581
100.9154,159.417,1.903468,159.597066,159.4343778
101.0417,159.7589,1.904189,159.9391639,159.776127
101.168,160.101,1.904904,160.2813902,160.1180045
101.2943,160.4432,1.905612,160.6237438,160.4600091
101.4207,160.7855,1.906312,160.9664943,160.8024102
101.547,161.1279,1.907007,161.3090984,161.1446651
101.6733,161.4705,1.907695,161.6518262,161.4870435
101.7996,161.8132,1.908376,161.9946763,161.8295441
101.9259,162.156,1.909052,162.3376479,162.1721661
102.0522,162.4989,1.909721,162.6807397,162.5149081
102.1785,162.8419,1.910385,163.0239507,162.8577693
102.3048,163.1851,1.911042,163.3672798,163.2007484
102.4311,163.5284,1.911695,163.7107262,163.5438447
102.5574,163.8718,1.912341,164.0542886,163.887057
102.6837,164.2153,1.912982,164.3979663,164.2303842
102.81,164.5589,1.913618,164.7417581,164.5738257
102.9363,164.9027,1.914248,165.0856632,164.9173801
103.0626,165.2466,1.914874,165.4296807,165.261047
103.1889,165.5905,1.915494,165.7738096,165.6048251
103.3152,165.9346,1.916109,166.118049,165.9487136
103.4415,166.2789,1.91672,166.4623982,166.2927117
103.5678,166.6231,1.917325,166.806856,166.6368185
103.6941,166.9675,1.917926,167.1514219,166.9810331
103.8204,167.3121,1.918523,167.4960949,167.3253548
103.9467,167.6567,1.919115,167.8408744,167.6697828
104.073,168.0014,1.919702,168.1857593,168.0143161
104.1993,168.3463,1.920285,168.5307489,168.3589541
104.3256,168.6912,1.920864,168.8758426,168.703696
104.4519,169.0363,1.921438,169.2210394,169.0485408
104.5782,169.3814,1.922008,169.5663385,169.393488
104.7045,169.7267,1.922574,169.9117394,169.7385368
104.8308,170.072,1.923137,170.2572414,170.0836866
104.9571,170.4175,1.923695,170.6028437,170.4289366
105.0834,170.763,1.924249,170.9485455,170.774286
105.2097,171.1087,1.924799,171.2943461,171.1197341
105.336,171.4545,1.925346,171.640245,171.4652804
105.4623,171.8003,1.925889,171.9862414,171.8109241
105.5886,172.1463,1.926428,172.3323346,172.1566646
105.7149,172.4923,1.926964,172.6785242,172.5025012
105.8412,172.8385,1.927496,173.0248093,172.8484334
105.9675,173.1847,1.928025,173.3711895,173.1944605
106.0938,173.531,1.92855,173.717664,173.5405818
106.2201,173.8775,1.929072,174.0642323,173.8867968
106.3464,174.224,1.92959,174.4108936,174.2331047
106.4727,174.5706,1.930105,174.7576474,174.5795051
106.599,174.9173,1.930617,175.1044933,174.9259974
106.7253,175.2641,1.931126,175.4514306,175.272581
106.8516,175.611,1.931631,175.7984586,175.6192552
106.978,175.958,1.932134,176.1458518,175.9662943
107.1042,176.3051,1.932633,176.4927849,176.3128738
107.2306,176.6522,1.93313,176.8403572,176.6600918
107.3569,176.9995,1.933623,177.1877431,177.0071235
107.4832,177.3468,1.934113,177.535217,177.3542433
107.6095,177.6942,1.934601,177.8827786,177.7014505
107.7358,178.0418,1.935085,178.2304271,178.0487447
107.8621,178.3893,1.935567,178.5781622,178.3961254
107.9884,178.737,1.936046,178.9259834,178.743592
108.1147,179.0848,1.936522,179.2738901,179.0911441
108.241,179.4327,1.936996,179.621882,179.4387812
108.3673,179.7807,1.937467,179.9699585,179.7865028
108.4936,180.1287,1.937935,180.318119,180.1343085
108.6199,180.4768,1.938401,180.6663633,180.4821978
108.7462,180.825,1.938864,181.0146907,180.8301702
108.8725,181.1733,1.939324,181.3631008,181.1782251
108.9988,181.5217,1.939782,181.7115932,181.5263622
109.1251,181.8701,1.940238,182.0601675,181.8745812
109.2514,182.2186,1.940691,182.4088232,182.2228815
109.3777,182.5673,1.941141,182.7575597,182.5712625
109.504,182.9159,1.941589,183.1063767,182.919724
109.6303,183.2647,1.942035,183.4552739,183.2682655
109.7566,183.6136,1.942479,183.8042508,183.6168866
109.8829,183.9624,1.94292,184.1533069,183.965587
110.0092,184.3115,1.943359,184.5024419,184.3143661
110.1355,184.6606,1.943796,184.8516555,184.6632236
110.2618,185.0098,1.94423,185.2009469,185.012159
110.3881,185.359,1.944662,185.550316,185.361172
110.5144,185.7083,1.945092,185.8997624,185.7102621
110.6407,186.0577,1.94552,186.2492856,186.0594291
110.767,186.4072,1.945946,186.5988854,186.4086725
110.8933,186.7568,1.94637,186.9485614,186.757992
111.0196,187.1064,1.946791,187.2983129,187.107387
111.1459,187.4561,1.947211,187.64814,187.4568575
111.2722,187.8059,1.947628,187.9980419,187.8064028
111.3985,188.1557,1.948044,188.3480186,188.1560227
111.5248,188.5057,1.948457,188.6980695,188.5057167
111.6511,188.8557,1.948869,189.0481944,188.8554848
111.7774,189.2058,1.949278,189.3983928,189.2053262
111.9037,189.5559,1.949686,189.7486645,189.5552408
112.03,189.9061,1.950092,190.0990091,189.9052283
112.1563,190.2564,1.950496,190.4494263,190.2552883
112.2826,190.6068,1.950898,190.7999158,190.6054204
112.4089,190.9573,1.951298,191.1504771,190.9556244
112.5352,191.3078,1.951696,191.5011099,191.3058997
112.6615,191.6583,1.952093,191.851814,191.6562464
112.7878,192.009,1.952487,192.2025889,192.0066637
112.9142,192.3597,1.952881,192.5537123,192.3574293
113.0405,192.7106,1.953272,192.9046283,192.7079875
113.1668,193.0614,1.953661,193.2556141,193.0586155
113.2931,193.4123,1.954049,193.6066696,193.4093132
113.4194,193.7634,1.954435,193.9577945,193.7600801
113.5457,194.1144,1.954819,194.3089883,194.110916
113.672,194.4656,1.955202,194.660251,194.4618206
113.7983,194.8168,1.955583,195.0115821,194.8127936
113.9246,195.1681,1.955963,195.3629815,195.1638347
114.0509,195.5194,1.95634,195.7144486,195.5149436
114.1772,195.8709,1.956717,196.0659835,195.8661201
114.3035,196.2224,1.957091,196.4175855,196.2173637
114.4298,196.5739,1.957464,196.7692545,196.5686743
114.5561,196.9255,1.957836,197.1209904,196.9200516
114.6824,197.2772,1.958206,197.4727928,197.2714953
114.8087,197.629,1.958574,197.8246612,197.6230051
114.935,197.9808,1.958941,198.1765956,197.9745808
115.0613,198.3327,1.959307,198.5285958,198.3262221
115.1876,198.6846,1.959671,198.8806613,198.6779288
115.3139,199.0367,1.960033,199.2327919,199.0297004
115.4402,199.3888,1.960394,199.5849873,199.3815368
115.5665,199.7409,1.960754,199.9372475,199.7334378
115.6928,200.0931,1.961112,200.2895719,200.0854031
115.8191,200.4454,1.961469,200.6419605,200.4374325
115.9454,200.7977,1.961824,200.9944128,200.7895255
116.0717,201.1501,1.962178,201.3469287,201.1416821
116.198,201.5026,1.96253,201.6995079,201.4939019
116.3243,201.8552,1.962882,202.0521503,201.8461849
116.4506,202.2078,1.963232,202.4048556,202.1985306
116.5769,202.5604,1.96358,202.7576235,202.5509388
116.7032,202.9131,1.963927,203.1104536,202.9034093
116.8295,203.2659,1.964273,203.4633459,203.2559419
116.9558,203.6188,1.964617,203.8163001,203.6085363
117.0821,203.9716,1.964961,204.169316,203.9611923
117.2084,204.3246,1.965303,204.5223934,204.3139098
117.3347,204.6777,1.965643,204.8755318,204.6666882
